bucket_start_timestamp,CO,NO2,O3,PM10,PM2.5,RH,T,Temp. int.,latitude,longitude
2022-08-09 13:00:00,351.6,644.2,644.2,14.2,6.0,39.96000000000001,25.633333333333333,362.2,5.335679633333332,-3.978218983333333
2022-08-09 14:00:00,334.0,599.5,599.5,15.5,6.666666666666667,41.66666666666667,24.150000000000002,340.0,5.335679633333332,-3.978218983333333
2022-08-09 15:00:00,333.9960496613995,599.3287977593847,599.3287977593847,15.496049661399548,6.664910960622022,41.66615458573698,24.147496028760138,339.9757754368364,5.335679633333332,-3.978218983333333
2022-08-09 16:00:00,333.9920993227991,599.1575955187693,599.1575955187693,15.492099322799097,6.663155254577377,41.665642504807295,24.144992057520277,339.9515508736728,5.335679633333332,-3.978218983333333
2022-08-09 17:00:00,333.98814898419863,598.986393278154,598.986393278154,15.488148984198645,6.6613995485327315,41.665130423877606,24.142488086280412,339.92732631050916,5.335679633333332,-3.978218983333333
2022-08-09 18:00:00,333.9841986455982,598.8151910375386,598.8151910375386,15.484198645598195,6.659643842488086,41.66461834294792,24.13998411504055,339.90310174734554,5.335679633333332,-3.978218983333333
2022-08-09 19:00:00,333.98024830699774,598.6439887969233,598.6439887969233,15.480248306997742,6.657888136443441,41.66410626201823,24.137480143800687,339.87887718418193,5.335679633333332,-3.978218983333333
2022-08-09 20:00:00,333.9762979683973,598.472786556308,598.472786556308,15.476297968397292,6.656132430398796,41.66359418108854,24.134976172560826,339.8546526210183,5.335679633333332,-3.978218983333333
2022-08-09 21:00:00,333.97234762979684,598.3015843156927,598.3015843156927,15.47234762979684,6.654376724354151,41.66308210015885,24.13247220132096,339.8304280578547,5.335679633333332,-3.978218983333333
2022-08-09 22:00:00,333.96839729119637,598.1303820750774,598.1303820750774,15.468397291196387,6.652621018309506,41.662570019229165,24.1299682300811,339.8062034946911,5.335679633333332,-3.978218983333333
2022-08-09 23:00:00,333.96444695259595,597.959179834462,597.959179834462,15.464446952595937,6.650865312264861,41.662057938299476,24.127464258841236,339.7819789315275,5.335679633333332,-3.978218983333333
2022-08-10 00:00:00,333.9604966139955,597.7879775938467,597.7879775938467,15.460496613995485,6.649109606220216,41.66154585736979,24.124960287601372,339.75775436836386,5.335679633333332,-3.978218983333333
